epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,1,0.7095423527792388,0.6718027477081006,0.5407407407407407,0.5428571428571428,0.52,0.6,0.6,0.5571428571428572,0.4857142857142857,0.5666666666666667,0.52,0.08618916073713347,0.5367032967032968,0.4912474041620434,0.7095423527792388,405,195,210,0.48148148148148145,0.6470588235294118,0.6596590909090909,0.3409090909090909,0.6818181818181818,0.6818181818181818,0.45454545454545453,0.6375,0.8793103448275862,0.3409090909090909,0.26517931635114694,0.7227272727272728,0.4859379189479638,0.6718027477081006,102,22,80,0.21568627450980393
2,1,0.6631014522384194,0.6309226774252378,0.6370370370370371,0.6357623975009762,0.6367713004484304,0.6826923076923077,0.6826923076923077,0.6589327146171694,0.5888324873096447,0.6373626373626373,0.6367713004484304,0.2728262473942494,0.6823506442795784,0.6909820885394783,0.6631014522384194,405,208,197,0.5135802469135803,0.7647058823529411,0.7017045454545454,0.4642857142857143,0.5909090909090909,0.5909090909090909,0.52,0.8125,0.8783783783783784,0.4642857142857143,0.3717980770644331,0.7630681818181818,0.5194097441545803,0.6309226774252378,102,22,80,0.21568627450980393
3,1,0.6124182808048585,0.6239433678296896,0.7308641975308642,0.7302288139727765,0.7214611872146118,0.7669902912621359,0.7669902912621359,0.7435294117647059,0.6934673366834171,0.7419354838709677,0.7214611872146118,0.46192481202673197,0.8074596282382787,0.8053703107096729,0.6124182808048585,405,206,199,0.508641975308642,0.7254901960784313,0.6931818181818181,0.4117647058823529,0.6363636363636364,0.6363636363636364,0.5,0.75,0.8823529411764706,0.4117647058823529,0.3370999312316211,0.8039772727272727,0.5645798233745765,0.6239433678296896,102,22,80,0.21568627450980393
4,1,0.5840879284283694,0.599026586000736,0.7654320987654321,0.7628968253968254,0.7611111111111111,0.7248677248677249,0.7248677248677249,0.7425474254742548,0.8009259259259259,0.7688888888888888,0.7611111111111111,0.5278926357893572,0.8441847932588673,0.8160788119687391,0.5840879284283694,405,189,216,0.4666666666666667,0.7647058823529411,0.7181818181818183,0.4666666666666667,0.6363636363636364,0.6363636363636364,0.5384615384615384,0.8,0.8888888888888888,0.4666666666666667,0.3938927711338647,0.8022727272727272,0.5560655927099457,0.599026586000736,102,22,80,0.21568627450980393
5,1,0.5536701664620755,0.5795169759255189,0.8148148148148148,0.8064636512912375,0.8074534161490683,0.7471264367816092,0.7471264367816092,0.7761194029850746,0.8658008658008658,0.819672131147541,0.8074534161490683,0.619985782163647,0.88172364034433,0.838250746844468,0.5536701664620755,405,174,231,0.42962962962962964,0.7941176470588235,0.7534090909090909,0.5172413793103449,0.6818181818181818,0.6818181818181818,0.5882352941176471,0.825,0.9041095890410958,0.5172413793103449,0.46211289928675164,0.8238636363636364,0.5628815172932243,0.5795169759255189,102,22,80,0.21568627450980393
6,1,0.5723731284048043,0.5879411892249033,0.7728395061728395,0.7741545893719807,0.8176795580110497,0.714975845410628,0.714975845410628,0.7628865979381443,0.8333333333333334,0.7366071428571429,0.8176795580110497,0.5512898382355133,0.8536817449860928,0.8559885419189686,0.5723731284048043,405,207,198,0.5111111111111111,0.7745098039215687,0.7573863636363636,0.48484848484848486,0.7272727272727273,0.7272727272727273,0.5818181818181818,0.7875,0.9130434782608695,0.48484848484848486,0.45257477946710833,0.8289772727272727,0.5911373431920468,0.5879411892249033,102,22,80,0.21568627450980393
7,1,0.5539533530964571,0.6054506370654473,0.8148148148148148,0.8148880105401846,0.8235294117647058,0.8115942028985508,0.8115942028985508,0.8175182481751825,0.8181818181818182,0.8059701492537313,0.8235294117647058,0.6296377758759637,0.8729566193334308,0.8812450005038808,0.5539533530964571,405,207,198,0.5111111111111111,0.7156862745098039,0.7198863636363637,0.41025641025641024,0.7272727272727273,0.7272727272727273,0.5245901639344263,0.7125,0.9047619047619048,0.41025641025641024,0.3722048676958209,0.8357954545454546,0.5842654272332717,0.6054506370654473,102,22,80,0.21568627450980393
8,1,0.5134028257692561,0.6045204825126208,0.8444444444444444,0.8416005291005291,0.834061135371179,0.8842592592592593,0.8842592592592593,0.8584269662921349,0.798941798941799,0.8579545454545454,0.834061135371179,0.6875942447634803,0.9190672153635118,0.9228721575781482,0.5134028257692561,405,216,189,0.5333333333333333,0.7058823529411765,0.7136363636363636,0.4,0.7272727272727273,0.7272727272727273,0.5161290322580645,0.7,0.9032258064516129,0.4,0.35994460310171733,0.8301136363636363,0.5762393336316655,0.6045204825126208,102,22,80,0.21568627450980393
9,1,0.520571215187802,0.5822464399612867,0.854320987654321,0.854390243902439,0.8472906403940886,0.86,0.86,0.8535980148883374,0.848780487804878,0.8613861386138614,0.8472906403940886,0.7087286315094408,0.9030243902439025,0.8825444743946623,0.520571215187802,405,200,205,0.49382716049382713,0.7647058823529411,0.7511363636363637,0.47058823529411764,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.775,0.9117647058823529,0.47058823529411764,0.4382299106011074,0.8204545454545454,0.5670105691615216,0.5822464399612867,102,22,80,0.21568627450980393
10,1,0.5159442842591042,0.5767262944808373,0.8444444444444444,0.8438584062148825,0.8457943925233645,0.8578199052132701,0.8578199052132701,0.851764705882353,0.8298969072164949,0.8429319371727748,0.8457943925233645,0.688221385961727,0.9094640152440514,0.9155802716535929,0.5159442842591042,405,211,194,0.5209876543209877,0.7941176470588235,0.7698863636363636,0.5161290322580645,0.7272727272727273,0.7272727272727273,0.6037735849056604,0.8125,0.9154929577464789,0.5161290322580645,0.4826777172147418,0.8301136363636363,0.5824584266901328,0.5767262944808373,102,22,80,0.21568627450980393
