epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_cohen_kappa,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_cohen_kappa,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,1,0.3721430136051811,0.05904217332820682,0.5876543209876544,0.589793628335854,0.6274509803921569,0.46601941747572817,0.46601941747572817,0.5348189415041783,0.1787782755982953,0.7135678391959799,0.5634920634920635,0.6274509803921569,0.18517812352357582,0.6050153681026491,0.6121054976845896,0.3721430136051811,405,206,199,0.508641975308642,0.45098039215686275,0.5840909090909091,0.2571428571428571,0.8181818181818182,0.8181818181818182,0.391304347826087,0.09390862944162426,0.35,0.875,0.2571428571428571,0.14907724834469535,0.7426136363636364,0.49338567882501105,0.05904217332820682,102,22,80,0.21568627450980393
2,1,0.30409423299938626,0.05380518549103655,0.6691358024691358,0.6603419516263553,0.6754966887417219,0.5454545454545454,0.5454545454545454,0.6035502958579881,0.32513430163151613,0.7752293577981652,0.6653543307086615,0.6754966887417219,0.3306137252822612,0.7296521611146543,0.6915778498059587,0.30409423299938626,405,187,218,0.4617283950617284,0.7549019607843137,0.7119318181818182,0.45161290322580644,0.6363636363636364,0.6363636363636364,0.5283018867924528,0.3691241959426026,0.7875,0.8873239436619719,0.45161290322580644,0.3790290284654709,0.7653409090909091,0.5209770319738025,0.05380518549103655,102,22,80,0.21568627450980393
3,1,0.2523273753312727,0.05475728671744411,0.7728395061728395,0.7727527678876263,0.7925531914893617,0.7376237623762376,0.7376237623762376,0.764102564102564,0.5455986731383693,0.8078817733990148,0.7557603686635944,0.7925531914893617,0.5469077457890631,0.8157586694630055,0.8219434631009727,0.2523273753312727,405,202,203,0.49876543209876545,0.6666666666666666,0.6886363636363637,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.48484848484848486,0.2768974145120934,0.65,0.896551724137931,0.36363636363636365,0.31330794672092804,0.7846590909090909,0.5353323652635367,0.05475728671744411,102,22,80,0.21568627450980393
4,1,0.2468257889207625,0.059444643872648514,0.7703703703703704,0.7690306346802169,0.7681818181818182,0.8009478672985783,0.8009478672985783,0.7842227378190255,0.5390687144343145,0.7371134020618557,0.772972972972973,0.7681818181818182,0.539605813394581,0.8265256266184589,0.8372297700979348,0.2468257889207625,405,211,194,0.5209876543209877,0.6274509803921569,0.6636363636363636,0.3333333333333333,0.7272727272727273,0.7272727272727273,0.45714285714285713,0.22911694510739866,0.6,0.8888888888888888,0.3333333333333333,0.26967994498529685,0.78125,0.5359112848302416,0.059444643872648514,102,22,80,0.21568627450980393
5,1,0.270481532712375,0.05132200189993954,0.7160493827160493,0.7143782383419689,0.7119565217391305,0.6787564766839378,0.6787564766839378,0.6949602122015915,0.4296543025434417,0.75,0.7194570135746606,0.7119565217391305,0.43008295408549113,0.801300224850914,0.7652439736064278,0.270481532712375,405,193,212,0.4765432098765432,0.7647058823529411,0.7181818181818183,0.4666666666666667,0.6363636363636364,0.6363636363636364,0.5384615384615384,0.3855421686746988,0.8,0.8888888888888888,0.4666666666666667,0.3938927711338647,0.7988636363636363,0.5379974906949733,0.05132200189993954,102,22,80,0.21568627450980393
6,1,0.22204048982318375,0.05844820852336638,0.7901234567901234,0.7896354852876593,0.7850467289719626,0.8115942028985508,0.8115942028985508,0.7980997624703088,0.5797165146687178,0.7676767676767676,0.7958115183246073,0.7850467289719626,0.5800640660118177,0.8608305274971941,0.8570219067399345,0.22204048982318375,405,207,198,0.5111111111111111,0.6470588235294118,0.7090909090909091,0.36,0.8181818181818182,0.8181818181818182,0.5,0.2861586314152411,0.6,0.9230769230769231,0.36,0.34406049232311225,0.7982954545454545,0.5400528247082403,0.05844820852336638,102,22,80,0.21568627450980393
7,1,0.24790469451238298,0.058348881759265364,0.7481481481481481,0.7436513383665064,0.7446808510638298,0.8064516129032258,0.8064516129032258,0.7743362831858407,0.4904403601825583,0.6808510638297872,0.7529411764705882,0.7446808510638298,0.4924353216604502,0.8276301598195903,0.8476351043701446,0.24790469451238298,405,217,188,0.5358024691358024,0.6862745098039216,0.7505681818181817,0.3958333333333333,0.8636363636363636,0.8636363636363636,0.5428571428571428,0.3508353221957041,0.6375,0.9444444444444444,0.3958333333333333,0.41294741575873584,0.8005681818181818,0.5268419607062461,0.058348881759265364,102,22,80,0.21568627450980393
8,1,0.21721982964440997,0.0557570537000406,0.7901234567901234,0.7908950994283481,0.7658536585365854,0.8092783505154639,0.8092783505154639,0.7869674185463659,0.5804643227103772,0.7725118483412322,0.815,0.7658536585365854,0.5813217400946222,0.8652220647872184,0.8614034335002784,0.21721982964440997,405,194,211,0.47901234567901235,0.7843137254901961,0.68125,0.5,0.5,0.5,0.5,0.36249999999999993,0.8625,0.8625,0.5,0.3625,0.8028409090909091,0.5438851111985085,0.0557570537000406,102,22,80,0.21568627450980393
9,1,0.23093651269352708,0.05743564770091325,0.782716049382716,0.7830478700043917,0.7669902912621359,0.797979797979798,0.797979797979798,0.7821782178217822,0.5655989469065379,0.7681159420289855,0.7989949748743719,0.7669902912621359,0.5660405003775035,0.8558044210218123,0.8387580510921885,0.23093651269352708,405,198,207,0.4888888888888889,0.7058823529411765,0.6971590909090909,0.39473684210526316,0.6818181818181818,0.6818181818181818,0.5,0.3120503597122303,0.7125,0.890625,0.39473684210526316,0.3354450219324091,0.8028409090909091,0.5468527283269092,0.05743564770091325,102,22,80,0.21568627450980393
10,1,0.20541933852486474,0.06126249395425012,0.8148148148148148,0.8149051358337804,0.7926267281105991,0.8514851485148515,0.8514851485148515,0.8210023866348448,0.6296951003937727,0.7783251231527094,0.8404255319148937,0.7926267281105991,0.6314291851557219,0.876603423889187,0.8630432961315446,0.20541933852486474,405,202,203,0.49876543209876545,0.6764705882352942,0.7113636363636364,0.37777777777777777,0.7727272727272727,0.7727272727272727,0.5074626865671642,0.30655129789864033,0.65,0.9122807017543859,0.37777777777777777,0.3501651467294411,0.7892045454545454,0.5443500518288609,0.06126249395425012,102,22,80,0.21568627450980393
