epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_cohen_kappa,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_cohen_kappa,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,1,0.10088008963502944,0.07223363184169226,0.5580246913580247,0.557218309859155,0.5333333333333333,0.5416666666666666,0.5416666666666666,0.537467700258398,0.11434854315557996,0.5727699530516432,0.580952380952381,0.5333333333333333,0.11436114211107591,0.5486844679186228,0.5129366917147542,0.10088008963502944,405,192,213,0.4740740740740741,0.21568627450980393,0.5,0.21568627450980393,1.0,1.0,0.3548387096774194,0.0,0.0,0.0,0.21568627450980393,0.0,0.6397727272727274,0.39719448375271244,0.07223363184169226,102,22,80,0.21568627450980393
2,1,0.08088593777027671,0.05852553245666273,0.5456790123456791,0.5184576919305814,0.5462184873949579,0.8986175115207373,0.8986175115207373,0.6794425087108014,0.03884847546819381,0.13829787234042554,0.5416666666666666,0.5462184873949579,0.05695888164178007,0.5631189332287478,0.612042343125766,0.08088593777027671,405,217,188,0.5358024691358024,0.6764705882352942,0.6454545454545455,0.35135135135135137,0.5909090909090909,0.5909090909090909,0.4406779661016949,0.23325740318906607,0.7,0.8615384615384616,0.35135135135135137,0.24886056724917657,0.6653409090909091,0.42148158090223026,0.05852553245666273,102,22,80,0.21568627450980393
3,1,0.08076828294634865,0.12558904032944246,0.5654320987654321,0.4956140350877193,0.5755208333333334,0.9444444444444444,0.9444444444444444,0.7152103559870551,-0.009946442234123998,0.04678362573099415,0.38095238095238093,0.5755208333333334,-0.019540059103657696,0.5706002898985355,0.637277367446796,0.08076828294634865,405,234,171,0.5777777777777777,0.21568627450980393,0.5,0.21568627450980393,1.0,1.0,0.3548387096774194,0.0,0.0,0.0,0.21568627450980393,0.0,0.6630681818181817,0.4242013620372517,0.12558904032944246,102,22,80,0.21568627450980393
4,1,0.07370018428651455,0.05972314877070341,0.562962962962963,0.552912313250659,0.5484848484848485,0.8660287081339713,0.8660287081339713,0.6716141001855288,0.10789621056561505,0.23979591836734693,0.6266666666666667,0.5484848484848485,0.13614456901415153,0.6528903427399668,0.6817653816493596,0.07370018428651455,405,209,196,0.5160493827160494,0.696078431372549,0.625,0.3548387096774194,0.5,0.5,0.41509433962264153,0.21771400296882726,0.75,0.8450704225352113,0.3548387096774194,0.22355599534156462,0.6556818181818183,0.41187291822442323,0.05972314877070341,102,22,80,0.21568627450980393
5,1,0.09205171785282867,0.07258385975899942,0.6098765432098765,0.6078048780487805,0.5867158671586716,0.775609756097561,0.775609756097561,0.6680672268907563,0.21648095996081795,0.44,0.6567164179104478,0.5867158671586716,0.22909905196230027,0.624219512195122,0.5992867222093652,0.09205171785282867,405,205,200,0.5061728395061729,0.37254901960784315,0.5340909090909092,0.23076923076923078,0.8181818181818182,0.8181818181818182,0.36,0.03546099290780147,0.25,0.8333333333333334,0.23076923076923078,0.06611073566849314,0.6687500000000001,0.42856650231003385,0.07258385975899942,102,22,80,0.21568627450980393
6,1,0.0899923098545211,0.06361601061835959,0.5876543209876544,0.5917380660954712,0.5506607929515418,0.6578947368421053,0.6578947368421053,0.5995203836930456,0.18142208774583968,0.5255813953488372,0.6348314606741573,0.5506607929515418,0.18448143875909198,0.6194124847001223,0.6171611596342093,0.0899923098545211,405,190,215,0.4691358024691358,0.803921568627451,0.6772727272727272,0.5555555555555556,0.45454545454545453,0.45454545454545453,0.5,0.3795620437956204,0.9,0.8571428571428571,0.5555555555555556,0.3825184261187248,0.6761363636363635,0.43715233174794593,0.06361601061835959,102,22,80,0.21568627450980393
7,1,0.08281890074388314,0.07041890496232857,0.6049382716049383,0.598874951190941,0.5816326530612245,0.8221153846153846,0.8221153846153846,0.6812749003984063,0.20005925487000964,0.3756345177664975,0.6666666666666666,0.5816326530612245,0.22158782962445886,0.6409361577508786,0.6438600797747108,0.08281890074388314,405,208,197,0.5135802469135803,0.4411764705882353,0.5613636363636363,0.2463768115942029,0.7727272727272727,0.7727272727272727,0.37362637362637363,0.06916426512968299,0.35,0.8484848484848485,0.2463768115942029,0.1078986229193106,0.6886363636363636,0.44415656140044363,0.07041890496232857,102,22,80,0.21568627450980393
8,1,0.07774347056896838,0.06477695371380404,0.6197530864197531,0.6025100500049024,0.6039603960396039,0.8433179723502304,0.8433179723502304,0.7038461538461539,0.2114844875976637,0.3617021276595745,0.6666666666666666,0.6039603960396039,0.2355503926156765,0.6754093538582213,0.7045044564156526,0.07774347056896838,405,217,188,0.5358024691358024,0.5686274509803921,0.6261363636363637,0.2962962962962963,0.7272727272727273,0.7272727272727273,0.42105263157894735,0.1651785714285714,0.525,0.875,0.2962962962962963,0.20787829092616633,0.6892045454545455,0.44856062914812844,0.06477695371380404,102,22,80,0.21568627450980393
9,1,0.07918438126239997,0.07334219336546227,0.6172839506172839,0.6073943661971831,0.6028368794326241,0.7981220657276995,0.7981220657276995,0.6868686868686869,0.2186624845972892,0.4166666666666667,0.6504065040650406,0.6028368794326241,0.2332248385758339,0.6900430359937402,0.7290557338693097,0.07918438126239997,405,213,192,0.5259259259259259,0.5392156862745098,0.6073863636363637,0.2807017543859649,0.7272727272727273,0.7272727272727273,0.4050632911392405,0.13621621621621616,0.4875,0.8666666666666667,0.2807017543859649,0.17790648583834506,0.6840909090909091,0.4397173169272809,0.07334219336546227,102,22,80,0.21568627450980393
10,1,0.07746823554108333,0.06618305576415093,0.6493827160493827,0.6388576595952683,0.6182432432432432,0.8632075471698113,0.8632075471698113,0.7204724409448819,0.2832394436412582,0.41450777202072536,0.7339449541284404,0.6182432432432432,0.3127427979158223,0.6980887672304232,0.7186809481536585,0.07746823554108333,405,212,193,0.5234567901234568,0.6470588235294118,0.6431818181818182,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.4375,0.21538461538461529,0.65,0.8666666666666667,0.3333333333333333,0.23931721056523966,0.6846590909090909,0.44780061590222014,0.06618305576415093,102,22,80,0.21568627450980393
11,1,0.07831864605702356,0.07276421142431026,0.6444444444444445,0.6409749670619236,0.6179775280898876,0.7971014492753623,0.7971014492753623,0.6962025316455697,0.2838196286472149,0.48484848484848486,0.6956521739130435,0.6179775280898876,0.2973682461511455,0.7058263797394232,0.6950014806000242,0.07831864605702356,405,207,198,0.5111111111111111,0.5588235294117647,0.6034090909090909,0.2830188679245283,0.6818181818181818,0.6818181818181818,0.4,0.13689356901090644,0.525,0.8571428571428571,0.2830188679245283,0.17025860665157733,0.6914772727272728,0.4481276624817294,0.07276421142431026,102,22,80,0.21568627450980393
12,1,0.07088194268306572,0.07632529088618421,0.6864197530864198,0.6811355311355312,0.6577946768060836,0.8238095238095238,0.8238095238095238,0.7315010570824524,0.3658220824856667,0.5384615384615384,0.7394366197183099,0.6577946768060836,0.37934865725240596,0.7585592185592185,0.750609398905161,0.07088194268306572,405,210,195,0.5185185185185185,0.5588235294117647,0.6034090909090909,0.2830188679245283,0.6818181818181818,0.6818181818181818,0.4,0.13689356901090644,0.525,0.8571428571428571,0.2830188679245283,0.17025860665157733,0.6948863636363638,0.454029028573536,0.07632529088618421,102,22,80,0.21568627450980393
13,1,0.08076742699158336,0.07236492305288694,0.6617283950617284,0.6483281779348946,0.6496350364963503,0.8127853881278538,0.8127853881278538,0.7221095334685599,0.3034160671914429,0.4838709677419355,0.6870229007633588,0.6496350364963503,0.3160248674425883,0.7168458781362005,0.7416019379098793,0.08076742699158336,405,219,186,0.5407407407407407,0.7647058823529411,0.66875,0.4583333333333333,0.5,0.5,0.4782608695652174,0.3267326732673268,0.8375,0.8589743589743589,0.4583333333333333,0.32724814155904103,0.7011363636363636,0.46179107778449635,0.07236492305288694,102,22,80,0.21568627450980393
14,1,0.08435666440091603,0.08281200667792576,0.6320987654320988,0.6298116797580133,0.6108949416342413,0.7621359223300971,0.7621359223300971,0.6781857451403888,0.2607587803653023,0.49748743718592964,0.668918918918919,0.6108949416342413,0.2695296171406038,0.6955164170366397,0.6996964550552074,0.08435666440091603,405,206,199,0.508641975308642,0.5294117647058824,0.6011363636363636,0.27586206896551724,0.7272727272727273,0.7272727272727273,0.4,0.1269614835948646,0.475,0.8636363636363636,0.27586206896551724,0.16797835697688313,0.6948863636363637,0.4589090597695779,0.08281200667792576,102,22,80,0.21568627450980393
